"cases","event","completeTime"
"Offer_2006568778","O_Accepted","2016/01/18 07:49:24.897"
"Offer_211747135","O_Create Offer","2016/01/04 15:35:41.650"
"Offer_211747135","O_Created","2016/01/04 15:35:43.335"
"Offer_211747135","O_Sent (mail and online)","2016/01/04 15:40:40.915"
"Offer_519819309","O_Create Offer","2016/01/04 15:49:43.873"
"Offer_519819309","O_Created","2016/01/04 15:49:45.389"
"Offer_519819309","O_Sent (mail and online)","2016/01/04 15:50:41.225"
"Offer_519819309","O_Returned","2016/01/15 11:52:35.349"
"Offer_519819309","O_Cancelled","2016/01/22 17:04:06.914"
"Offer_1312704614","O_Create Offer","2016/01/04 15:53:22.887"
"Offer_1312704614","O_Created","2016/01/04 15:53:24.023"
"Offer_1312704614","O_Sent (mail and online)","2016/01/04 15:53:37.664"
"Offer_1312704614","O_Returned","2016/01/11 10:54:27.453"
"Offer_1312704614","O_Refused","2016/01/11 14:58:55.163"
"Offer_871055597","O_Create Offer","2016/01/04 15:54:30.471"
"Offer_871055597","O_Created","2016/01/04 15:54:31.736"
"Offer_871055597","O_Sent (mail and online)","2016/01/04 15:55:58.847"
"Offer_871055597","O_Cancelled","2016/01/05 14:28:33.344"
"Offer_681615844","O_Create Offer","2016/01/04 15:57:56.331"
"Offer_681615844","O_Created","2016/01/04 15:57:57.793"
"Offer_681615844","O_Sent (mail and online)","2016/01/04 15:58:58.284"
"Offer_681615844","O_Returned","2016/01/13 10:08:24.847"
"Offer_681615844","O_Accepted","2016/01/19 12:52:21.973"
"Offer_656491364","O_Create Offer","2016/01/04 15:58:35.361"
"Offer_656491364","O_Created","2016/01/04 15:58:37.235"
"Offer_656491364","O_Sent (mail and online)","2016/01/04 16:00:20.344"
"Offer_656491364","O_Returned","2016/01/13 14:01:39.998"
"Offer_656491364","O_Accepted","2016/01/15 11:47:08.129"
"Offer_306682674","O_Create Offer","2016/01/04 15:59:57.297"
"Offer_306682674","O_Created","2016/01/04 15:59:58.708"
"Offer_306682674","O_Sent (mail and online)","2016/01/04 16:00:21.367"
"Offer_210781714","O_Create Offer","2016/01/04 16:00:12.541"
"Offer_210781714","O_Created","2016/01/04 16:00:14.093"
"Offer_210781714","O_Sent (mail and online)","2016/01/04 16:01:10.366"
"Offer_210781714","O_Returned","2016/01/13 16:05:19.862"
"Offer_210781714","O_Cancelled","2016/01/15 16:48:10.861"
"Offer_138887554","O_Create Offer","2016/01/04 16:12:03.871"
"Offer_138887554","O_Created","2016/01/04 16:12:05.711"
"Offer_138887554","O_Sent (mail and online)","2016/01/04 16:12:20.633"
"Offer_1497266486","O_Create Offer","2016/01/04 16:16:14.031"
"Offer_1497266486","O_Created","2016/01/04 16:16:15.332"
"Offer_1497266486","O_Sent (mail and online)","2016/01/04 16:16:37.103"
"Offer_1497266486","O_Cancelled","2016/01/12 10:26:12.147"
"Offer_1282018738","O_Create Offer","2016/01/04 16:19:56.948"
"Offer_1282018738","O_Created","2016/01/04 16:19:58.243"
"Offer_1282018738","O_Sent (mail and online)","2016/01/04 16:20:22.298"
"Offer_780795272","O_Create Offer","2016/01/04 16:30:09.297"
"Offer_780795272","O_Created","2016/01/04 16:30:10.638"
"Offer_780795272","O_Sent (mail and online)","2016/01/04 16:32:14.504"
"Offer_780795272","O_Returned","2016/01/14 09:51:24.780"
"Offer_1572067737","O_Create Offer","2016/01/04 16:36:12.178"
"Offer_1572067737","O_Created","2016/01/04 16:36:13.504"
"Offer_1572067737","O_Sent (mail and online)","2016/01/04 16:37:01.519"
"Offer_1572067737","O_Returned","2016/01/13 09:36:04.159"
"Offer_1572067737","O_Accepted","2016/01/22 07:54:31.985"
"Offer_513332251","O_Create Offer","2016/01/04 16:46:44.649"
"Offer_513332251","O_Created","2016/01/04 16:46:45.770"
"Offer_513332251","O_Sent (mail and online)","2016/01/04 16:49:42.553"
"Offer_513332251","O_Returned","2016/01/19 10:26:48.883"
"Offer_513332251","O_Accepted","2016/01/25 16:11:34.614"
"Offer_290118338","O_Create Offer","2016/01/04 16:47:33.460"
"Offer_290118338","O_Created","2016/01/04 16:47:34.780"
"Offer_290118338","O_Sent (mail and online)","2016/01/04 16:48:24.719"
"Offer_290118338","O_Returned","2016/01/13 11:50:37.472"
"Offer_290118338","O_Accepted","2016/01/15 17:17:08.255"
"Offer_859722858","O_Create Offer","2016/01/04 16:51:42.543"
"Offer_859722858","O_Created","2016/01/04 16:51:43.835"
"Offer_859722858","O_Sent (mail and online)","2016/01/04 16:53:14.103"
"Offer_1217920740","O_Create Offer","2016/01/04 16:52:37.581"
"Offer_1217920740","O_Created","2016/01/04 16:52:38.783"
"Offer_1217920740","O_Sent (mail and online)","2016/01/04 16:53:48.333"
"Offer_1217920740","O_Returned","2016/01/26 11:44:57.720"
"Offer_1217920740","O_Accepted","2016/01/27 10:25:38.984"
"Offer_776746829","O_Create Offer","2016/01/04 16:52:54.758"
"Offer_776746829","O_Created","2016/01/04 16:52:56.164"
"Offer_776746829","O_Sent (mail and online)","2016/01/04 16:53:14.099"
"Offer_1867716144","O_Create Offer","2016/01/04 16:56:32.376"
"Offer_1867716144","O_Created","2016/01/04 16:56:33.701"
"Offer_1867716144","O_Sent (mail and online)","2016/01/04 17:02:45.310"
"Offer_1867716144","O_Returned","2016/01/13 13:30:58.719"
"Offer_1867716144","O_Accepted","2016/01/14 09:47:33.663"
"Offer_1573002745","O_Create Offer","2016/01/04 17:10:53.595"
"Offer_1573002745","O_Created","2016/01/04 17:10:54.914"
"Offer_1573002745","O_Sent (mail and online)","2016/01/04 17:11:05.265"
"Offer_1573002745","O_Returned","2016/01/11 11:06:56.298"
"Offer_1573002745","O_Accepted","2016/01/13 15:24:57.808"
"Offer_2029556784","O_Create Offer","2016/01/04 17:20:02.329"
"Offer_2029556784","O_Created","2016/01/04 17:20:03.650"
"Offer_2029556784","O_Sent (mail and online)","2016/01/04 17:29:44.443"
"Offer_2029556784","O_Cancelled","2016/01/12 16:32:52.632"
"Offer_1949442096","O_Create Offer","2016/01/04 17:25:58.313"
"Offer_1949442096","O_Created","2016/01/04 17:25:59.545"
"Offer_1949442096","O_Sent (mail and online)","2016/01/04 17:26:11.211"
"Offer_1949442096","O_Returned","2016/01/13 10:47:44.165"
"Offer_1949442096","O_Accepted","2016/01/14 10:20:39.936"
"Offer_1570229159","O_Create Offer","2016/01/04 17:42:46.400"
"Offer_1570229159","O_Created","2016/01/04 17:42:47.688"
"Offer_1570229159","O_Sent (online only)","2016/01/04 17:43:03.586"
"Offer_1570229159","O_Cancelled","2016/01/14 13:40:03.181"
"Offer_1271155187","O_Create Offer","2016/01/04 17:42:52.895"
"Offer_1271155187","O_Created","2016/01/04 17:42:54.218"
"Offer_1271155187","O_Sent (mail and online)","2016/01/04 17:43:06.367"
"Offer_1271155187","O_Returned","2016/01/13 11:58:13.123"
"Offer_1271155187","O_Accepted","2016/01/15 09:16:50.448"
"Offer_1452285181","O_Create Offer","2016/01/04 17:49:01.566"
"Offer_1452285181","O_Created","2016/01/04 17:49:02.908"
"Offer_1452285181","O_Sent (mail and online)","2016/01/04 17:53:30.246"
"Offer_1452285181","O_Cancelled","2016/01/22 09:43:50.932"
"Offer_1651128996","O_Create Offer","2016/01/04 17:54:36.369"
"Offer_1651128996","O_Created","2016/01/04 17:54:37.675"
"Offer_1651128996","O_Sent (mail and online)","2016/01/04 17:54:47.483"
"Offer_1651128996","O_Returned","2016/01/11 13:34:46.447"
"Offer_1651128996","O_Refused","2016/01/12 10:32:11.983"
"Offer_1319158006","O_Create Offer","2016/01/04 18:19:15.892"
"Offer_1319158006","O_Created","2016/01/04 18:19:17.295"
"Offer_1319158006","O_Sent (mail and online)","2016/01/04 18:23:02.522"
"Offer_1319158006","O_Cancelled","2016/01/28 13:18:51.306"
"Offer_1128644000","O_Create Offer","2016/01/04 18:20:43.980"
"Offer_1128644000","O_Created","2016/01/04 18:20:45.462"
"Offer_1128644000","O_Sent (mail and online)","2016/01/04 18:20:56.036"
"Offer_1576107007","O_Create Offer","2016/01/04 18:25:01.171"
"Offer_1576107007","O_Created","2016/01/04 18:25:02.448"
"Offer_1576107007","O_Cancelled","2016/01/04 19:23:30.076"
"Offer_2077320317","O_Create Offer","2016/01/04 18:37:57.708"
"Offer_2077320317","O_Created","2016/01/04 18:37:58.981"
"Offer_2077320317","O_Sent (mail and online)","2016/01/04 18:40:26.792"
"Offer_2077320317","O_Returned","2016/01/13 09:48:46.366"
"Offer_1463749777","O_Create Offer","2016/01/04 18:53:39.976"
"Offer_1463749777","O_Created","2016/01/04 18:53:41.287"
"Offer_1463749777","O_Sent (mail and online)","2016/01/04 18:54:28.061"
"Offer_1636586660","O_Create Offer","2016/01/04 18:54:03.312"
"Offer_1636586660","O_Created","2016/01/04 18:54:04.530"
"Offer_1636586660","O_Sent (mail and online)","2016/01/04 18:54:14.628"
"Offer_1636586660","O_Returned","2016/01/13 12:53:16.851"
"Offer_747675742","O_Create Offer","2016/01/04 19:02:22.470"
"Offer_747675742","O_Created","2016/01/04 19:02:23.569"
"Offer_747675742","O_Sent (mail and online)","2016/01/04 19:02:33.470"
"Offer_747675742","O_Returned","2016/01/13 11:14:31.014"
"Offer_927638197","O_Create Offer","2016/01/04 19:09:50.976"
"Offer_927638197","O_Created","2016/01/04 19:09:52.306"
"Offer_927638197","O_Sent (mail and online)","2016/01/04 19:10:30.109"
"Offer_927638197","O_Returned","2016/01/22 14:06:43.672"
"Offer_927638197","O_Accepted","2016/01/22 14:07:06.434"
"Offer_1638445832","O_Create Offer","2016/01/04 19:18:44.215"
"Offer_1638445832","O_Created","2016/01/04 19:18:45.689"
"Offer_1638445832","O_Sent (mail and online)","2016/01/04 19:20:05.554"
"Offer_1638445832","O_Refused","2016/01/18 15:17:20.273"
"Offer_1288618901","O_Create Offer","2016/01/04 19:23:07.608"
"Offer_1288618901","O_Created","2016/01/04 19:23:08.948"
"Offer_1288618901","O_Sent (mail and online)","2016/01/04 19:23:23.197"
"Offer_1288618901","O_Returned","2016/01/15 13:02:53.553"
"Offer_1288618901","O_Accepted","2016/01/21 11:43:14.280"
"Offer_517746250","O_Create Offer","2016/01/04 19:23:24.034"
"Offer_517746250","O_Created","2016/01/04 19:23:25.434"
"Offer_517746250","O_Sent (mail and online)","2016/01/04 19:23:37.766"
"Offer_236427577","O_Create Offer","2016/01/04 19:30:30.151"
"Offer_236427577","O_Created","2016/01/04 19:30:31.598"
"Offer_236427577","O_Sent (mail and online)","2016/01/04 19:32:36.106"
"Offer_236427577","O_Returned","2016/01/13 08:48:38.907"
"Offer_236427577","O_Accepted","2016/01/13 15:58:00.144"
"Offer_682110028","O_Create Offer","2016/01/04 19:51:59.231"
"Offer_682110028","O_Created","2016/01/04 19:52:00.466"
"Offer_682110028","O_Sent (mail and online)","2016/01/04 19:55:21.997"
"Offer_682110028","O_Returned","2016/01/14 11:47:00.382"
"Offer_682110028","O_Accepted","2016/01/15 10:14:48.697"
"Offer_2083931403","O_Create Offer","2016/01/04 19:53:14.134"
"Offer_2083931403","O_Created","2016/01/04 19:53:15.543"
"Offer_2083931403","O_Sent (mail and online)","2016/01/04 19:55:41.687"
"Offer_2083931403","O_Returned","2016/01/13 11:43:00.697"
"Offer_2083931403","O_Accepted","2016/01/13 14:57:14.657"
"Offer_1987791929","O_Create Offer","2016/01/04 19:57:14.759"
"Offer_1987791929","O_Created","2016/01/04 19:57:16.080"
"Offer_1987791929","O_Sent (mail and online)","2016/01/04 19:58:40.882"
"Offer_1987791929","O_Cancelled","2016/01/28 18:02:45.607"
"Offer_1647881010","O_Create Offer","2016/01/04 19:57:37.877"
"Offer_1647881010","O_Created","2016/01/04 19:57:39.159"
"Offer_1647881010","O_Sent (mail and online)","2016/01/04 19:58:40.867"
"Offer_1647881010","O_Returned","2016/01/19 10:12:21.307"
"Offer_1647881010","O_Cancelled","2016/01/28 18:02:45.599"
"Offer_915189963","O_Create Offer","2016/01/04 20:01:32.161"
"Offer_915189963","O_Created","2016/01/04 20:01:33.599"
"Offer_915189963","O_Sent (mail and online)","2016/01/04 20:02:04.566"
"Offer_915189963","O_Cancelled","2016/01/06 19:13:00.478"
"Offer_1656650409","O_Create Offer","2016/01/04 20:03:57.603"
"Offer_1656650409","O_Created","2016/01/04 20:03:59.231"
"Offer_1656650409","O_Sent (mail and online)","2016/01/04 20:28:32.566"
"Offer_1656650409","O_Returned","2016/01/27 13:56:23.930"
"Offer_1656650409","O_Refused","2016/01/27 13:56:37.661"
"Offer_1007493744","O_Create Offer","2016/01/04 20:09:10.745"
"Offer_1007493744","O_Created","2016/01/04 20:09:12.023"
"Offer_1007493744","O_Sent (mail and online)","2016/01/04 20:14:42.346"
"Offer_1007493744","O_Returned","2016/01/14 10:09:27.069"
"Offer_1007493744","O_Accepted","2016/01/14 15:41:38.890"
"Offer_511816523","O_Create Offer","2016/01/04 20:12:33.685"
"Offer_511816523","O_Created","2016/01/04 20:12:34.805"
"Offer_511816523","O_Sent (mail and online)","2016/01/04 20:14:19.397"
"Offer_511816523","O_Returned","2016/01/20 10:43:44.521"
"Offer_511816523","O_Accepted","2016/01/22 15:42:58.985"
"Offer_288441629","O_Create Offer","2016/01/04 20:15:43.196"
"Offer_288441629","O_Created","2016/01/04 20:15:44.522"
"Offer_288441629","O_Sent (mail and online)","2016/01/04 20:17:01.741"
"Offer_82088369","O_Create Offer","2016/01/04 20:15:56.122"
"Offer_82088369","O_Created","2016/01/04 20:15:57.590"
"Offer_82088369","O_Sent (mail and online)","2016/01/04 20:18:45.516"
"Offer_82088369","O_Returned","2016/01/13 13:17:43.313"
"Offer_82088369","O_Accepted","2016/01/18 13:40:36.642"
"Offer_141392347","O_Create Offer","2016/01/04 20:29:17.451"
"Offer_141392347","O_Created","2016/01/04 20:29:18.720"
"Offer_141392347","O_Sent (mail and online)","2016/01/04 20:30:36.498"
"Offer_141392347","O_Returned","2016/01/29 11:33:28.179"
"Offer_141392347","O_Refused","2016/01/29 15:22:26.498"
"Offer_786363811","O_Create Offer","2016/01/04 20:34:02.048"
"Offer_786363811","O_Created","2016/01/04 20:34:03.443"
"Offer_786363811","O_Sent (mail and online)","2016/01/04 20:34:25.999"
"Offer_786363811","O_Returned","2016/01/13 15:41:11.337"
"Offer_786363811","O_Accepted","2016/01/22 09:33:31.952"
"Offer_1144381558","O_Create Offer","2016/01/04 20:40:54.267"
"Offer_1144381558","O_Created","2016/01/04 20:40:55.665"
"Offer_1144381558","O_Sent (mail and online)","2016/01/04 20:42:27.390"
"Offer_1144381558","O_Returned","2016/01/13 09:06:30.310"
"Offer_1144381558","O_Accepted","2016/01/13 11:00:56.596"
"Offer_1574564290","O_Create Offer","2016/01/04 20:59:34.226"
"Offer_1574564290","O_Created","2016/01/04 20:59:35.576"
"Offer_1574564290","O_Sent (mail and online)","2016/01/04 21:07:00.380"
"Offer_1574564290","O_Returned","2016/01/13 09:33:10.066"
"Offer_1574564290","O_Refused","2016/01/13 11:27:31.256"
"Offer_2074117120","O_Create Offer","2016/01/05 09:09:22.046"
"Offer_2074117120","O_Created","2016/01/05 09:09:23.603"
"Offer_2074117120","O_Sent (mail and online)","2016/01/05 09:11:14.101"
"Offer_2074117120","O_Returned","2016/01/11 09:23:23.346"
"Offer_2074117120","O_Accepted","2016/01/13 16:40:28.523"
"Offer_1892957803","O_Create Offer","2016/01/05 09:25:03.930"
"Offer_1892957803","O_Created","2016/01/05 09:25:05.592"
"Offer_1892957803","O_Sent (mail and online)","2016/01/05 09:25:25.148"
"Offer_1892957803","O_Returned","2016/01/19 11:46:15.613"
"Offer_1892957803","O_Accepted","2016/01/21 13:08:40.880"
"Offer_1290421381","O_Create Offer","2016/01/05 09:43:29.804"
"Offer_1290421381","O_Created","2016/01/05 09:43:31.045"
"Offer_1290421381","O_Sent (mail and online)","2016/01/05 09:44:31.931"
"Offer_1290421381","O_Returned","2016/01/13 12:06:11.381"
"Offer_1290421381","O_Accepted","2016/01/14 09:16:42.659"
"Offer_1513905864","O_Create Offer","2016/01/05 09:49:35.168"
"Offer_1513905864","O_Created","2016/01/05 09:49:36.453"
"Offer_1513905864","O_Sent (mail and online)","2016/01/05 09:49:49.173"
"Offer_1513905864","O_Returned","2016/01/15 13:22:12.487"
"Offer_1513905864","O_Cancelled","2016/01/21 19:42:41.029"
"Offer_358283318","O_Create Offer","2016/01/05 09:54:20.525"
"Offer_358283318","O_Created","2016/01/05 09:54:21.868"
"Offer_358283318","O_Sent (mail and online)","2016/01/05 09:55:24.140"
"Offer_429687222","O_Create Offer","2016/01/05 10:02:15.184"
"Offer_429687222","O_Created","2016/01/05 10:02:16.600"
"Offer_429687222","O_Cancelled","2016/01/05 10:04:46.909"
"Offer_289364079","O_Create Offer","2016/01/05 10:03:11.074"
"Offer_289364079","O_Created","2016/01/05 10:03:12.788"
"Offer_289364079","O_Sent (mail and online)","2016/01/05 10:03:57.675"
"Offer_289364079","O_Returned","2016/01/13 11:49:48.140"
"Offer_289364079","O_Accepted","2016/01/13 16:49:26.736"
"Offer_575845027","O_Create Offer","2016/01/05 10:07:15.517"
"Offer_575845027","O_Created","2016/01/05 10:07:16.683"
"Offer_575845027","O_Sent (mail and online)","2016/01/05 10:07:34.245"
"Offer_394850673","O_Create Offer","2016/01/05 10:09:35.280"
"Offer_394850673","O_Created","2016/01/05 10:09:36.971"
"Offer_394850673","O_Sent (mail and online)","2016/01/05 10:09:50.794"
"Offer_394850673","O_Returned","2016/01/13 15:50:26.682"
"Offer_394850673","O_Accepted","2016/01/22 09:32:26.934"
"Offer_72138522","O_Create Offer","2016/01/05 10:10:13.801"
"Offer_72138522","O_Created","2016/01/05 10:10:15.013"
"Offer_72138522","O_Cancelled","2016/01/05 10:12:06.941"
"Offer_253224262","O_Create Offer","2016/01/05 10:11:44.740"
"Offer_253224262","O_Created","2016/01/05 10:11:45.984"
"Offer_253224262","O_Sent (mail and online)","2016/01/05 10:12:27.342"
"Offer_253224262","O_Returned","2016/01/11 09:32:14.457"
"Offer_253224262","O_Accepted","2016/01/12 10:44:57.619"
"Offer_822588443","O_Create Offer","2016/01/05 10:23:05.165"
"Offer_822588443","O_Created","2016/01/05 10:23:06.471"
"Offer_822588443","O_Sent (mail and online)","2016/01/05 10:23:19.213"
"Offer_822588443","O_Returned","2016/01/13 10:36:24.653"
"Offer_822588443","O_Accepted","2016/01/15 09:46:52.327"
"Offer_1138597209","O_Create Offer","2016/01/05 10:24:02.466"
"Offer_1138597209","O_Created","2016/01/05 10:24:03.758"
"Offer_1138597209","O_Sent (mail and online)","2016/01/05 10:24:15.147"
"Offer_1201756876","O_Create Offer","2016/01/05 10:26:53.913"
"Offer_1201756876","O_Created","2016/01/05 10:26:55.372"
"Offer_1201756876","O_Sent (mail and online)","2016/01/05 10:30:39.637"
"Offer_1201756876","O_Returned","2016/01/13 12:05:11.156"
"Offer_1517935463","O_Create Offer","2016/01/05 10:42:39.161"
"Offer_1517935463","O_Created","2016/01/05 10:42:40.471"
"Offer_1517935463","O_Sent (mail and online)","2016/01/05 10:43:04.495"
"Offer_1517935463","O_Returned","2016/01/15 09:13:29.765"
"Offer_1517935463","O_Accepted","2016/01/29 13:51:12.798"
"Offer_1722242928","O_Create Offer","2016/01/05 10:46:21.971"
"Offer_1722242928","O_Created","2016/01/05 10:46:23.242"
"Offer_1722242928","O_Sent (mail and online)","2016/01/05 10:47:33.234"
"Offer_1398220931","O_Create Offer","2016/01/05 10:47:15.898"
"Offer_1398220931","O_Created","2016/01/05 10:47:17.131"
"Offer_1398220931","O_Sent (mail and online)","2016/01/05 10:47:33.223"
"Offer_329102970","O_Create Offer","2016/01/05 11:13:45.120"
"Offer_329102970","O_Created","2016/01/05 11:13:46.326"
"Offer_329102970","O_Sent (mail and online)","2016/01/05 11:13:56.353"
"Offer_329102970","O_Returned","2016/01/15 08:26:05.096"
"Offer_329102970","O_Refused","2016/01/20 10:07:19.304"
"Offer_323703574","O_Create Offer","2016/01/05 11:21:35.413"
"Offer_323703574","O_Created","2016/01/05 11:21:36.745"
"Offer_323703574","O_Sent (mail and online)","2016/01/05 11:21:47.236"
"Offer_323703574","O_Returned","2016/01/11 11:31:08.666"
"Offer_323703574","O_Accepted","2016/01/11 14:26:05.383"
"Offer_1214293885","O_Create Offer","2016/01/05 11:22:07.782"
"Offer_1214293885","O_Created","2016/01/05 11:22:09.111"
"Offer_1214293885","O_Sent (mail and online)","2016/01/05 11:24:17.174"
"Offer_1268820311","O_Create Offer","2016/01/05 11:24:06.249"
"Offer_1268820311","O_Created","2016/01/05 11:24:07.461"
"Offer_1268820311","O_Sent (mail and online)","2016/01/05 11:24:19.844"
"Offer_514594443","O_Create Offer","2016/01/05 11:35:32.622"
"Offer_514594443","O_Created","2016/01/05 11:35:33.892"
